# t[days] u g r i z y J H K
1.22449 -14.476 -15.774 -16.128 -16.195 -15.976 -15.606 -14.640 -14.060 -14.019 
1.42857 -14.476 -15.774 -16.128 -16.195 -15.976 -15.606 -14.640 -14.104 -14.122 
1.63265 -14.330 -15.636 -16.023 -16.067 -15.826 -15.501 -14.546 -14.221 -14.122 
1.83673 -14.043 -15.453 -15.872 -15.943 -15.744 -15.299 -14.402 -14.283 -14.257 
2.04082 -13.786 -15.288 -15.746 -15.825 -15.596 -15.240 -14.396 -14.305 -14.197 
2.24490 -13.551 -15.110 -15.617 -15.699 -15.490 -15.144 -14.389 -14.323 -14.364 
2.44898 -13.295 -14.983 -15.532 -15.598 -15.326 -15.090 -14.389 -14.360 -14.450 
2.65306 -12.920 -14.767 -15.382 -15.480 -15.237 -14.968 -14.339 -14.388 -14.491 
2.85714 -12.728 -14.591 -15.222 -15.308 -15.149 -14.933 -14.329 -14.416 -14.463 
3.06122 -12.426 -14.431 -15.121 -15.211 -15.039 -14.779 -14.320 -14.431 -14.517 
3.26531 -12.067 -14.216 -14.976 -15.136 -14.974 -14.774 -14.295 -14.438 -14.604 
3.46939 -11.749 -14.011 -14.834 -14.998 -14.812 -14.656 -14.295 -14.438 -14.604 
3.67347 -11.305 -13.752 -14.645 -14.893 -14.750 -14.594 -14.295 -14.438 -14.607 
3.87755 -11.037 -13.629 -14.575 -14.810 -14.702 -14.583 -14.288 -14.492 -14.641 
4.08163 -10.628 -13.385 -14.405 -14.655 -14.574 -14.407 -14.195 -14.492 -14.641 
4.28571 -10.120 -13.038 -14.169 -14.491 -14.433 -14.302 -14.180 -14.488 -14.641 
4.48980 -9.990 -12.957 -14.082 -14.417 -14.387 -14.302 -14.139 -14.419 -14.684 
4.69388 -9.430 -12.607 -13.856 -14.247 -14.268 -14.186 -14.071 -14.419 -14.684 
4.89796 -8.906 -12.443 -13.714 -14.129 -14.173 -14.149 -14.000 -14.361 -14.683 
5.10204 -8.506 -12.091 -13.525 -13.969 -14.012 -13.941 -13.897 -14.346 -14.635 
5.30612 -8.210 -11.824 -13.318 -13.817 -13.875 -13.891 -13.834 -14.306 -14.622 
5.51020 -8.137 -11.652 -13.126 -13.663 -13.738 -13.721 -13.792 -14.279 -14.592 
5.71429 -7.449 -11.417 -12.965 -13.556 -13.617 -13.640 -13.703 -14.200 -14.577 
5.91837 -7.403 -11.137 -12.728 -13.292 -13.485 -13.538 -13.602 -14.194 -14.575 
