# t[days] Lbol[erg/s]
1.22449 6.37987e+41
1.42857 6.37987e+41
1.63265 5.61356e+41
1.83673 4.84353e+41
2.04082 4.26961e+41
2.24490 3.78771e+41
2.44898 3.32624e+41
2.65306 2.99791e+41
2.85714 2.70337e+41
3.06122 2.45785e+41
3.26531 2.24943e+41
3.46939 2.03172e+41
3.67347 1.90777e+41
3.87755 1.72940e+41
4.08163 1.60898e+41
4.28571 1.48267e+41
4.48980 1.37299e+41
4.69388 1.26308e+41
4.89796 1.18016e+41
5.10204 1.09365e+41
5.30612 1.01783e+41
5.51020 9.56337e+40
5.71429 8.81639e+40
5.91837 8.24140e+40
