# t[days] Lbol[erg/s]
1.22449 1.41755e+40
1.42857 1.41755e+40
1.63265 1.26620e+40
1.83673 1.03486e+40
2.04082 9.41021e+39
2.24490 8.04046e+39
2.44898 7.84516e+39
2.65306 6.49159e+39
2.85714 5.73307e+39
3.06122 5.46298e+39
3.26531 4.92862e+39
3.46939 4.44096e+39
3.67347 4.02552e+39
3.87755 3.79018e+39
4.08163 3.51112e+39
4.28571 3.00725e+39
4.48980 2.88017e+39
4.69388 2.61130e+39
4.89796 2.50798e+39
5.10204 2.21953e+39
5.30612 2.02517e+39
5.51020 1.92574e+39
5.71429 1.73387e+39
5.91837 1.66357e+39
