# t[days] Lbol[erg/s]
1.22449 1.02973e+42
1.42857 1.02973e+42
1.63265 9.59778e+41
1.83673 8.68297e+41
2.04082 7.93486e+41
2.24490 7.22210e+41
2.44898 6.45812e+41
2.65306 5.80875e+41
2.85714 5.23931e+41
3.06122 4.74671e+41
3.26531 4.29905e+41
3.46939 3.92687e+41
3.67347 3.58770e+41
3.87755 3.28974e+41
4.08163 3.01901e+41
4.28571 2.76748e+41
4.48980 2.56385e+41
4.69388 2.35758e+41
4.89796 2.19969e+41
5.10204 2.04239e+41
5.30612 1.88385e+41
5.51020 1.74380e+41
5.71429 1.62924e+41
5.91837 1.55046e+41
