# t[days] Lbol[erg/s]
1.22449 4.23601e+41
1.42857 4.23601e+41
1.63265 3.64192e+41
1.83673 3.11544e+41
2.04082 2.69974e+41
2.24490 2.35487e+41
2.44898 2.09432e+41
2.65306 1.84941e+41
2.85714 1.67597e+41
3.06122 1.54418e+41
3.26531 1.37611e+41
3.46939 1.27164e+41
3.67347 1.16851e+41
3.87755 1.06050e+41
4.08163 9.80808e+40
4.28571 9.11863e+40
4.48980 8.51208e+40
4.69388 7.77646e+40
4.89796 7.21883e+40
5.10204 6.72128e+40
5.30612 6.29841e+40
5.51020 5.75874e+40
5.71429 5.35984e+40
5.91837 5.01060e+40
