# t[days] Lbol[erg/s]
1.22449 1.09092e+42
1.42857 1.09092e+42
1.63265 9.80061e+41
1.83673 8.75538e+41
2.04082 7.89296e+41
2.24490 7.06263e+41
2.44898 6.33006e+41
2.65306 5.69076e+41
2.85714 5.09923e+41
3.06122 4.61365e+41
3.26531 4.16440e+41
3.46939 3.82194e+41
3.67347 3.50281e+41
3.87755 3.19445e+41
4.08163 2.91657e+41
4.28571 2.67670e+41
4.48980 2.48875e+41
4.69388 2.29725e+41
4.89796 2.14613e+41
5.10204 1.98761e+41
5.30612 1.85971e+41
5.51020 1.74277e+41
5.71429 1.61715e+41
5.91837 1.49109e+41
