# t[days] Lbol[erg/s]
1.22449 8.80986e+41
1.42857 8.80986e+41
1.63265 8.23156e+41
1.83673 7.67033e+41
2.04082 7.17576e+41
2.24490 6.61980e+41
2.44898 6.10488e+41
2.65306 5.61048e+41
2.85714 5.07993e+41
3.06122 4.56584e+41
3.26531 4.26093e+41
3.46939 3.83780e+41
3.67347 3.48710e+41
3.87755 3.25303e+41
4.08163 2.96291e+41
4.28571 2.72023e+41
4.48980 2.49874e+41
4.69388 2.35118e+41
4.89796 2.18196e+41
5.10204 2.02391e+41
5.30612 1.87231e+41
5.51020 1.74238e+41
5.71429 1.65155e+41
5.91837 1.52822e+41
