# t[days] u g r i z y J H K
1.22449 -14.527 -15.854 -16.453 -16.495 -16.100 -15.537 -14.442 -13.950 -13.383 
1.42857 -14.527 -15.854 -16.453 -16.495 -16.100 -15.537 -14.442 -14.004 -13.763 
1.63265 -14.317 -15.720 -16.383 -16.418 -15.948 -15.343 -14.329 -13.950 -13.763 
1.83673 -14.149 -15.632 -16.290 -16.300 -15.823 -15.186 -14.191 -13.858 -13.692 
2.04082 -13.915 -15.489 -16.180 -16.164 -15.708 -15.065 -14.062 -13.829 -13.659 
2.24490 -13.698 -15.361 -16.078 -16.033 -15.534 -14.909 -14.014 -13.827 -13.605 
2.44898 -13.468 -15.230 -15.951 -15.902 -15.378 -14.822 -13.916 -13.804 -13.659 
2.65306 -13.295 -15.099 -15.852 -15.763 -15.289 -14.663 -13.846 -13.804 -13.697 
2.85714 -13.102 -14.951 -15.698 -15.675 -15.141 -14.596 -13.791 -13.798 -13.737 
3.06122 -12.842 -14.807 -15.599 -15.510 -15.053 -14.533 -13.787 -13.783 -13.755 
3.26531 -12.652 -14.690 -15.459 -15.409 -14.889 -14.429 -13.787 -13.783 -13.805 
3.46939 -12.461 -14.549 -15.371 -15.313 -14.820 -14.419 -13.722 -13.783 -13.864 
3.67347 -12.247 -14.399 -15.250 -15.184 -14.738 -14.282 -13.706 -13.783 -13.805 
3.87755 -12.094 -14.284 -15.113 -15.112 -14.680 -14.178 -13.639 -13.775 -13.895 
4.08163 -11.835 -14.134 -15.017 -14.990 -14.583 -14.157 -13.599 -13.775 -13.806 
4.28571 -11.674 -14.018 -14.916 -14.921 -14.515 -14.107 -13.595 -13.775 -13.833 
4.48980 -11.488 -13.870 -14.788 -14.822 -14.470 -14.046 -13.595 -13.793 -13.833 
4.69388 -11.230 -13.728 -14.686 -14.716 -14.389 -13.952 -13.571 -13.764 -13.868 
4.89796 -11.020 -13.601 -14.568 -14.638 -14.256 -13.842 -13.526 -13.793 -13.889 
5.10204 -10.849 -13.436 -14.459 -14.553 -14.186 -13.820 -13.515 -13.833 -13.890 
5.30612 -10.556 -13.294 -14.340 -14.449 -14.183 -13.813 -13.491 -13.833 -13.975 
5.51020 -10.331 -13.150 -14.208 -14.384 -14.094 -13.722 -13.468 -13.810 -13.961 
5.71429 -10.220 -12.983 -14.106 -14.265 -13.990 -13.613 -13.423 -13.777 -13.990 
5.91837 -10.015 -12.865 -13.965 -14.140 -13.895 -13.612 -13.396 -13.770 -13.961 
