# t[days] u g r i z y J H K
1.22449 -14.018 -15.347 -15.782 -15.729 -15.475 -15.214 -14.023 -13.452 -13.301 
1.42857 -14.018 -15.347 -15.782 -15.729 -15.475 -15.214 -14.023 -13.459 -13.362 
1.63265 -13.796 -15.222 -15.668 -15.616 -15.331 -15.002 -13.866 -13.452 -13.371 
1.83673 -13.580 -15.102 -15.521 -15.478 -15.250 -14.884 -13.813 -13.432 -13.403 
2.04082 -13.417 -14.967 -15.385 -15.312 -15.107 -14.771 -13.758 -13.402 -13.416 
2.24490 -13.162 -14.791 -15.242 -15.164 -14.920 -14.641 -13.712 -13.432 -13.445 
2.44898 -12.933 -14.627 -15.108 -15.076 -14.820 -14.470 -13.641 -13.448 -13.445 
2.65306 -12.741 -14.495 -14.966 -14.928 -14.711 -14.413 -13.623 -13.448 -13.445 
2.85714 -12.524 -14.328 -14.857 -14.832 -14.596 -14.322 -13.576 -13.434 -13.483 
3.06122 -12.312 -14.184 -14.750 -14.714 -14.504 -14.241 -13.549 -13.434 -13.499 
3.26531 -12.054 -14.048 -14.623 -14.612 -14.384 -14.208 -13.522 -13.480 -13.520 
3.46939 -11.819 -13.868 -14.502 -14.503 -14.303 -14.100 -13.522 -13.497 -13.587 
3.67347 -11.554 -13.716 -14.384 -14.413 -14.191 -14.017 -13.493 -13.522 -13.587 
3.87755 -11.283 -13.565 -14.287 -14.343 -14.161 -13.950 -13.476 -13.548 -13.610 
4.08163 -11.063 -13.403 -14.147 -14.262 -14.090 -13.944 -13.465 -13.565 -13.666 
4.28571 -10.766 -13.228 -14.023 -14.145 -14.010 -13.828 -13.442 -13.548 -13.666 
4.48980 -10.516 -13.103 -13.923 -14.050 -13.943 -13.821 -13.420 -13.568 -13.630 
4.69388 -10.328 -12.922 -13.810 -13.923 -13.893 -13.747 -13.372 -13.522 -13.630 
4.89796 -10.014 -12.726 -13.699 -13.874 -13.797 -13.602 -13.322 -13.526 -13.657 
5.10204 -9.872 -12.531 -13.545 -13.768 -13.686 -13.602 -13.296 -13.515 -13.657 
5.30612 -9.627 -12.347 -13.421 -13.647 -13.613 -13.489 -13.213 -13.515 -13.657 
5.51020 -9.362 -12.154 -13.284 -13.548 -13.505 -13.423 -13.198 -13.486 -13.652 
5.71429 -9.067 -11.971 -13.113 -13.433 -13.454 -13.414 -13.176 -13.480 -13.652 
5.91837 -8.726 -11.775 -12.972 -13.325 -13.338 -13.291 -13.171 -13.426 -13.603 
