# t[days] u g r i z y J H K
1.22449 -14.691 -16.080 -16.696 -16.681 -16.546 -16.365 -15.757 -14.902 -14.598 
1.42857 -14.691 -16.080 -16.696 -16.681 -16.546 -16.469 -15.757 -14.914 -14.679 
1.63265 -14.563 -16.019 -16.639 -16.647 -16.543 -16.469 -15.690 -15.001 -14.679 
1.83673 -14.434 -15.974 -16.531 -16.555 -16.480 -16.447 -15.613 -14.946 -14.771 
2.04082 -14.323 -15.904 -16.496 -16.523 -16.448 -16.409 -15.489 -14.946 -14.662 
2.24490 -14.158 -15.817 -16.419 -16.428 -16.385 -16.338 -15.434 -14.881 -14.684 
2.44898 -14.002 -15.729 -16.319 -16.395 -16.339 -16.245 -15.431 -14.881 -14.684 
2.65306 -13.853 -15.613 -16.194 -16.276 -16.289 -16.186 -15.359 -14.808 -14.684 
2.85714 -13.713 -15.488 -16.112 -16.191 -16.194 -16.092 -15.275 -14.819 -14.556 
3.06122 -13.552 -15.380 -16.009 -16.148 -16.160 -16.053 -15.195 -14.808 -14.556 
3.26531 -13.364 -15.261 -15.898 -16.035 -16.038 -15.910 -15.101 -14.736 -14.563 
3.46939 -13.171 -15.160 -15.819 -15.979 -15.962 -15.883 -15.053 -14.697 -14.608 
3.67347 -13.010 -15.037 -15.740 -15.886 -15.835 -15.779 -15.027 -14.697 -14.563 
3.87755 -12.787 -14.904 -15.600 -15.771 -15.831 -15.700 -14.973 -14.648 -14.559 
4.08163 -12.678 -14.789 -15.544 -15.670 -15.716 -15.584 -14.899 -14.634 -14.555 
4.28571 -12.445 -14.640 -15.399 -15.619 -15.610 -15.550 -14.851 -14.562 -14.533 
4.48980 -12.220 -14.506 -15.294 -15.548 -15.544 -15.529 -14.797 -14.630 -14.533 
4.69388 -12.084 -14.409 -15.213 -15.451 -15.484 -15.346 -14.729 -14.540 -14.505 
4.89796 -11.843 -14.260 -15.110 -15.362 -15.383 -15.338 -14.688 -14.530 -14.505 
5.10204 -11.607 -14.137 -15.003 -15.245 -15.333 -15.167 -14.637 -14.517 -14.468 
5.30612 -11.400 -13.995 -14.919 -15.214 -15.250 -15.155 -14.576 -14.493 -14.468 
5.51020 -11.179 -13.845 -14.812 -15.081 -15.142 -15.078 -14.568 -14.491 -14.468 
5.71429 -11.080 -13.732 -14.703 -15.033 -15.105 -15.012 -14.523 -14.458 -14.461 
5.91837 -10.724 -13.542 -14.586 -14.924 -15.013 -14.961 -14.451 -14.435 -14.436 
