# t[days] Lbol[erg/s]
1.22449 8.81592e+41
1.42857 8.81592e+41
1.63265 7.94432e+41
1.83673 7.07068e+41
2.04082 6.28150e+41
2.24490 5.58702e+41
2.44898 4.93662e+41
2.65306 4.41906e+41
2.85714 3.96277e+41
3.06122 3.57542e+41
3.26531 3.26901e+41
3.46939 2.97842e+41
3.67347 2.70135e+41
3.87755 2.46357e+41
4.08163 2.28032e+41
4.28571 2.11143e+41
4.48980 1.92759e+41
4.69388 1.80735e+41
4.89796 1.66036e+41
5.10204 1.54623e+41
5.30612 1.43939e+41
5.51020 1.32191e+41
5.71429 1.24521e+41
5.91837 1.16335e+41
