# t[days] Lbol[erg/s]
1.22449 1.02970e+42
1.42857 1.02970e+42
1.63265 9.72204e+41
1.83673 8.69761e+41
2.04082 7.96300e+41
2.24490 7.26741e+41
2.44898 6.50161e+41
2.65306 5.82767e+41
2.85714 5.29217e+41
3.06122 4.77397e+41
3.26531 4.32686e+41
3.46939 3.93320e+41
3.67347 3.62876e+41
3.87755 3.29391e+41
4.08163 3.02932e+41
4.28571 2.79948e+41
4.48980 2.55560e+41
4.69388 2.35565e+41
4.89796 2.18603e+41
5.10204 2.05141e+41
5.30612 1.88042e+41
5.51020 1.77183e+41
5.71429 1.62503e+41
5.91837 1.51799e+41
