# t[days] Lbol[erg/s]
1.22449 1.40697e+40
1.42857 1.40697e+40
1.63265 1.19094e+40
1.83673 1.04109e+40
2.04082 9.10886e+39
2.24490 8.14946e+39
2.44898 7.19345e+39
2.65306 6.42274e+39
2.85714 5.81561e+39
3.06122 5.22950e+39
3.26531 4.78677e+39
3.46939 4.33260e+39
3.67347 3.93442e+39
3.87755 3.66945e+39
4.08163 3.28917e+39
4.28571 3.03682e+39
4.48980 2.79991e+39
4.69388 2.57022e+39
4.89796 2.34132e+39
5.10204 2.19846e+39
5.30612 1.99513e+39
5.51020 1.85557e+39
5.71429 1.71570e+39
5.91837 1.56347e+39
