# t[days] Lbol[erg/s]
1.22449 8.77155e+41
1.42857 8.77155e+41
1.63265 7.88925e+41
1.83673 7.11079e+41
2.04082 6.28201e+41
2.24490 5.60115e+41
2.44898 5.05090e+41
2.65306 4.54278e+41
2.85714 4.08292e+41
3.06122 3.64147e+41
3.26531 3.35365e+41
3.46939 2.98737e+41
3.67347 2.79298e+41
3.87755 2.51718e+41
4.08163 2.31582e+41
4.28571 2.13093e+41
4.48980 1.95939e+41
4.69388 1.82784e+41
4.89796 1.66587e+41
5.10204 1.60364e+41
5.30612 1.46091e+41
5.51020 1.37985e+41
5.71429 1.25989e+41
5.91837 1.16434e+41
