# t[days] Lbol[erg/s]
1.22449 1.10038e+42
1.42857 1.10038e+42
1.63265 9.93210e+41
1.83673 8.90767e+41
2.04082 7.95910e+41
2.24490 7.18568e+41
2.44898 6.36851e+41
2.65306 5.78538e+41
2.85714 5.13878e+41
3.06122 4.64374e+41
3.26531 4.22659e+41
3.46939 3.84385e+41
3.67347 3.52050e+41
3.87755 3.23073e+41
4.08163 2.95104e+41
4.28571 2.67528e+41
4.48980 2.50082e+41
4.69388 2.32063e+41
4.89796 2.13326e+41
5.10204 1.99900e+41
5.30612 1.87387e+41
5.51020 1.73023e+41
5.71429 1.61805e+41
5.91837 1.49506e+41
