# t[days] Lbol[erg/s]
1.22449 1.31469e+42
1.42857 1.31469e+42
1.63265 1.22996e+42
1.83673 1.16237e+42
2.04082 1.07623e+42
2.24490 9.90039e+41
2.44898 9.03982e+41
2.65306 8.36201e+41
2.85714 7.56017e+41
3.06122 6.96496e+41
3.26531 6.30404e+41
3.46939 5.80257e+41
3.67347 5.29691e+41
3.87755 4.78474e+41
4.08163 4.42713e+41
4.28571 4.10928e+41
4.48980 3.73898e+41
4.69388 3.50291e+41
4.89796 3.24738e+41
5.10204 3.01329e+41
5.30612 2.79183e+41
5.51020 2.58897e+41
5.71429 2.42356e+41
5.91837 2.25517e+41
