# t[days] u g r i z y J H K
1.22449 -15.545 -16.601 -16.935 -16.727 -16.326 -15.841 -14.720 -14.064 -14.100 
1.42857 -15.545 -16.601 -16.935 -16.821 -16.653 -16.246 -15.284 -14.890 -14.130 
1.63265 -15.308 -16.379 -16.820 -16.842 -16.721 -16.305 -15.284 -14.910 -14.326 
1.83673 -15.003 -16.179 -16.684 -16.842 -16.721 -16.305 -15.259 -14.910 -14.423 
2.04082 -14.783 -16.052 -16.568 -16.779 -16.662 -16.203 -15.258 -14.769 -14.423 
2.24490 -14.599 -15.908 -16.520 -16.775 -16.587 -16.168 -15.125 -14.703 -14.505 
2.44898 -14.526 -15.834 -16.450 -16.725 -16.480 -15.999 -15.075 -14.637 -14.505 
2.65306 -14.398 -15.760 -16.414 -16.687 -16.464 -15.986 -15.071 -14.606 -14.276 
2.85714 -14.234 -15.642 -16.356 -16.576 -16.354 -15.766 -14.918 -14.464 -14.276 
3.06122 -14.128 -15.595 -16.309 -16.525 -16.263 -15.632 -14.727 -14.405 -14.276 
3.26531 -13.919 -15.467 -16.215 -16.436 -16.143 -15.523 -14.643 -14.405 -14.141 
3.46939 -13.819 -15.370 -16.140 -16.353 -16.055 -15.433 -14.624 -14.393 -14.135 
3.67347 -13.588 -15.244 -16.058 -16.229 -15.906 -15.325 -14.520 -14.297 -14.066 
3.87755 -13.467 -15.139 -15.970 -16.155 -15.821 -15.289 -14.358 -14.282 -14.054 
4.08163 -13.279 -15.037 -15.881 -16.066 -15.707 -15.109 -14.317 -14.189 -13.979 
4.28571 -13.176 -14.914 -15.786 -15.959 -15.600 -15.023 -14.277 -14.159 -13.978 
4.48980 -13.050 -14.803 -15.720 -15.893 -15.517 -14.922 -14.200 -14.036 -13.918 
4.69388 -12.828 -14.703 -15.614 -15.785 -15.397 -14.867 -14.142 -13.990 -13.866 
4.89796 -12.807 -14.633 -15.516 -15.681 -15.290 -14.712 -14.034 -13.923 -13.866 
5.10204 -12.540 -14.511 -15.432 -15.589 -15.237 -14.625 -13.955 -13.936 -13.763 
5.30612 -12.400 -14.397 -15.347 -15.524 -15.161 -14.596 -13.933 -13.923 -13.781 
5.51020 -12.292 -14.317 -15.255 -15.442 -15.067 -14.512 -13.838 -13.935 -13.781 
5.71429 -12.072 -14.167 -15.158 -15.318 -14.923 -14.456 -13.769 -13.889 -13.781 
5.91837 -11.986 -14.102 -15.085 -15.254 -14.896 -14.352 -13.762 -13.881 -13.713 
