# t[days] Lbol[erg/s]
1.22449 1.07546e+42
1.42857 1.07546e+42
1.63265 9.71956e+41
1.83673 8.66266e+41
2.04082 7.79998e+41
2.24490 6.85788e+41
2.44898 6.27179e+41
2.65306 5.57431e+41
2.85714 4.91567e+41
3.06122 4.55594e+41
3.26531 4.07019e+41
3.46939 3.77915e+41
3.67347 3.37568e+41
3.87755 3.12815e+41
4.08163 2.91575e+41
4.28571 2.56794e+41
4.48980 2.51372e+41
4.69388 2.23798e+41
4.89796 2.18692e+41
5.10204 1.96164e+41
5.30612 1.76999e+41
5.51020 1.69227e+41
5.71429 1.58098e+41
5.91837 1.50244e+41
