# t[days] Lbol[erg/s]
1.22449 1.16883e+42
1.42857 1.16883e+42
1.63265 1.12050e+42
1.83673 1.01734e+42
2.04082 9.48615e+41
2.24490 8.64522e+41
2.44898 7.75851e+41
2.65306 7.04619e+41
2.85714 6.35550e+41
3.06122 5.86556e+41
3.26531 5.34462e+41
3.46939 4.79494e+41
3.67347 4.43025e+41
3.87755 4.02362e+41
4.08163 3.67476e+41
4.28571 3.45700e+41
4.48980 3.17071e+41
4.69388 2.91642e+41
4.89796 2.70344e+41
5.10204 2.47727e+41
5.30612 2.32055e+41
5.51020 2.18395e+41
5.71429 2.03461e+41
5.91837 1.87472e+41
