# t[days] Lbol[erg/s]
1.22449 4.20008e+41
1.42857 4.20008e+41
1.63265 3.58198e+41
1.83673 3.10251e+41
2.04082 2.69495e+41
2.24490 2.35383e+41
2.44898 2.08086e+41
2.65306 1.83816e+41
2.85714 1.68047e+41
3.06122 1.51896e+41
3.26531 1.39085e+41
3.46939 1.25390e+41
3.67347 1.16334e+41
3.87755 1.05853e+41
4.08163 9.67062e+40
4.28571 9.11013e+40
4.48980 8.39953e+40
4.69388 7.82947e+40
4.89796 7.17626e+40
5.10204 6.66018e+40
5.30612 6.09195e+40
5.51020 5.88890e+40
5.71429 5.35399e+40
5.91837 4.96866e+40
