# t[days] u g r i z y J H K
1.22449 -11.074 -12.077 -12.081 -11.560 -10.941 -10.456 -9.698 -9.653 -10.110 
1.42857 -11.074 -12.077 -12.081 -11.560 -10.941 -10.465 -9.769 -9.817 -10.126 
1.63265 -10.761 -11.866 -11.915 -11.486 -10.911 -10.518 -9.905 -10.028 -10.126 
1.83673 -10.426 -11.691 -11.799 -11.351 -10.907 -10.518 -10.053 -10.191 -10.395 
2.04082 -10.119 -11.477 -11.662 -11.320 -10.836 -10.491 -10.107 -10.271 -10.409 
2.24490 -9.778 -11.275 -11.558 -11.280 -10.771 -10.491 -10.121 -10.383 -10.544 
2.44898 -9.464 -11.039 -11.426 -11.173 -10.767 -10.512 -10.260 -10.530 -10.719 
2.65306 -9.083 -10.848 -11.295 -11.085 -10.678 -10.512 -10.260 -10.642 -10.798 
2.85714 -8.707 -10.581 -11.133 -11.016 -10.667 -10.469 -10.260 -10.654 -10.804 
3.06122 -8.232 -10.285 -10.952 -10.928 -10.645 -10.458 -10.325 -10.714 -10.873 
3.26531 -7.793 -10.070 -10.774 -10.842 -10.566 -10.458 -10.325 -10.714 -11.006 
3.46939 -7.539 -9.744 -10.550 -10.650 -10.456 -10.268 -10.274 -10.714 -11.006 
3.67347 -7.078 -9.467 -10.381 -10.521 -10.382 -10.248 -10.269 -10.695 -11.006 
3.87755 -6.625 -9.148 -10.116 -10.365 -10.257 -10.066 -10.159 -10.694 -11.076 
4.08163 -6.169 -8.815 -9.885 -10.207 -10.107 -10.058 -10.109 -10.694 -11.076 
4.28571 -5.885 -8.510 -9.608 -9.977 -9.984 -9.890 -10.040 -10.694 -11.059 
4.48980 -5.420 -8.227 -9.442 -9.848 -9.795 -9.742 -9.908 -10.677 -11.059 
4.69388 -5.099 -7.956 -9.101 -9.603 -9.634 -9.524 -9.821 -10.570 -11.003 
4.89796 -4.698 -7.670 -8.915 -9.389 -9.421 -9.288 -9.758 -10.487 -10.959 
5.10204 -4.270 -7.268 -8.570 -9.108 -9.287 -9.273 -9.584 -10.420 -10.947 
5.30612 -4.226 -6.807 -8.394 -8.909 -9.047 -9.134 -9.470 -10.348 -10.900 
5.51020 -3.646 -6.420 -8.022 -8.636 -8.839 -8.925 -9.366 -10.231 -10.849 
5.71429 -3.639 -6.316 -7.821 -8.498 -8.612 -8.682 -9.212 -10.132 -10.757 
5.91837 -2.170 -5.993 -7.536 -8.183 -8.305 -8.429 -9.115 -10.045 -10.688 
