# t[days] Lbol[erg/s]
1.22449 5.60533e+41
1.42857 5.60533e+41
1.63265 5.03594e+41
1.83673 4.65777e+41
2.04082 4.24963e+41
2.24490 3.85529e+41
2.44898 3.53117e+41
2.65306 3.25183e+41
2.85714 2.90897e+41
3.06122 2.62200e+41
3.26531 2.40904e+41
3.46939 2.17112e+41
3.67347 2.01275e+41
3.87755 1.80555e+41
4.08163 1.66983e+41
4.28571 1.54711e+41
4.48980 1.41435e+41
4.69388 1.32597e+41
4.89796 1.22259e+41
5.10204 1.13100e+41
5.30612 1.05773e+41
5.51020 9.99552e+40
5.71429 9.17147e+40
5.91837 8.61256e+40
