# t[days] Lbol[erg/s]
1.22449 4.69664e+41
1.42857 4.69664e+41
1.63265 4.44316e+41
1.83673 4.11286e+41
2.04082 3.78797e+41
2.24490 3.44080e+41
2.44898 3.12674e+41
2.65306 2.91923e+41
2.85714 2.60318e+41
3.06122 2.36457e+41
3.26531 2.18882e+41
3.46939 1.96869e+41
3.67347 1.80579e+41
3.87755 1.67406e+41
4.08163 1.53154e+41
4.28571 1.41484e+41
4.48980 1.32242e+41
4.69388 1.20169e+41
4.89796 1.14003e+41
5.10204 1.05600e+41
5.30612 9.83884e+40
5.51020 9.18730e+40
5.71429 8.72068e+40
5.91837 8.08712e+40
