# t[days] Lbol[erg/s]
1.22449 4.11836e+41
1.42857 4.11836e+41
1.63265 3.52570e+41
1.83673 3.02090e+41
2.04082 2.64028e+41
2.24490 2.32759e+41
2.44898 2.06015e+41
2.65306 1.85914e+41
2.85714 1.66434e+41
3.06122 1.51257e+41
3.26531 1.36365e+41
3.46939 1.26084e+41
3.67347 1.14171e+41
3.87755 1.04468e+41
4.08163 9.87246e+40
4.28571 9.10746e+40
4.48980 8.31652e+40
4.69388 7.47749e+40
4.89796 7.05657e+40
5.10204 6.60656e+40
5.30612 6.14918e+40
5.51020 5.71180e+40
5.71429 5.30383e+40
5.91837 4.99617e+40
