# t[days] Lbol[erg/s]
1.22449 1.30107e+42
1.42857 1.30107e+42
1.63265 1.24520e+42
1.83673 1.15804e+42
2.04082 1.06813e+42
2.24490 9.69259e+41
2.44898 8.87555e+41
2.65306 7.98352e+41
2.85714 7.23931e+41
3.06122 6.56898e+41
3.26531 6.07839e+41
3.46939 5.52806e+41
3.67347 5.01265e+41
3.87755 4.59162e+41
4.08163 4.26389e+41
4.28571 3.91218e+41
4.48980 3.62518e+41
4.69388 3.36274e+41
4.89796 3.10587e+41
5.10204 2.83074e+41
5.30612 2.67348e+41
5.51020 2.48924e+41
5.71429 2.34730e+41
5.91837 2.15036e+41
