# t[days] Lbol[erg/s]
1.22449 8.53795e+41
1.42857 8.53795e+41
1.63265 7.93752e+41
1.83673 7.36326e+41
2.04082 6.62401e+41
2.24490 6.05725e+41
2.44898 5.43758e+41
2.65306 4.94206e+41
2.85714 4.42693e+41
3.06122 4.00189e+41
3.26531 3.61943e+41
3.46939 3.21468e+41
3.67347 2.99598e+41
3.87755 2.68718e+41
4.08163 2.46459e+41
4.28571 2.28026e+41
4.48980 2.09842e+41
4.69388 1.93287e+41
4.89796 1.79066e+41
5.10204 1.65769e+41
5.30612 1.55952e+41
5.51020 1.44513e+41
5.71429 1.34279e+41
5.91837 1.24925e+41
