# t[days] Lbol[erg/s]
1.22449 7.24218e+40
1.42857 7.24218e+40
1.63265 6.70939e+40
1.83673 5.92786e+40
2.04082 5.68769e+40
2.24490 5.18339e+40
2.44898 4.82265e+40
2.65306 4.37686e+40
2.85714 4.20564e+40
3.06122 3.74129e+40
3.26531 3.63212e+40
3.46939 3.35297e+40
3.67347 3.14127e+40
3.87755 3.00080e+40
4.08163 2.80793e+40
4.28571 2.59056e+40
4.48980 2.58678e+40
4.69388 2.39506e+40
4.89796 2.24659e+40
5.10204 2.03719e+40
5.30612 1.98596e+40
5.51020 1.87534e+40
5.71429 1.72231e+40
5.91837 1.70704e+40
