# t[days] u g r i z y J H K
1.22449 -15.635 -16.669 -16.950 -16.675 -16.160 -15.846 -14.835 -13.926 -13.482 
1.42857 -15.635 -16.669 -16.950 -16.867 -16.525 -16.182 -15.239 -14.808 -14.377 
1.63265 -15.335 -16.529 -16.945 -16.968 -16.691 -16.312 -15.501 -14.895 -14.688 
1.83673 -15.156 -16.316 -16.844 -16.968 -16.703 -16.416 -15.501 -15.160 -14.772 
2.04082 -14.922 -16.190 -16.711 -16.909 -16.703 -16.416 -15.523 -15.160 -14.710 
2.24490 -14.725 -16.016 -16.626 -16.835 -16.668 -16.319 -15.501 -15.034 -14.710 
2.44898 -14.605 -15.946 -16.567 -16.786 -16.597 -16.314 -15.501 -14.921 -14.548 
2.65306 -14.421 -15.837 -16.517 -16.742 -16.592 -16.227 -15.365 -14.892 -14.548 
2.85714 -14.331 -15.771 -16.476 -16.711 -16.513 -16.181 -15.236 -14.799 -14.548 
3.06122 -14.199 -15.695 -16.397 -16.627 -16.442 -16.041 -15.118 -14.744 -14.488 
3.26531 -14.053 -15.582 -16.345 -16.570 -16.348 -15.966 -14.999 -14.744 -14.465 
3.46939 -13.938 -15.514 -16.263 -16.492 -16.271 -15.788 -14.992 -14.744 -14.421 
3.67347 -13.805 -15.419 -16.197 -16.399 -16.150 -15.725 -14.834 -14.644 -14.373 
3.87755 -13.639 -15.279 -16.109 -16.342 -16.064 -15.609 -14.734 -14.504 -14.321 
4.08163 -13.553 -15.215 -16.016 -16.238 -15.975 -15.506 -14.728 -14.411 -14.292 
4.28571 -13.316 -15.064 -15.931 -16.167 -15.878 -15.405 -14.680 -14.382 -14.205 
4.48980 -13.223 -15.001 -15.852 -16.067 -15.773 -15.326 -14.578 -14.381 -14.176 
4.69388 -13.099 -14.856 -15.756 -15.982 -15.713 -15.289 -14.568 -14.267 -14.108 
4.89796 -12.897 -14.767 -15.675 -15.897 -15.594 -15.206 -14.338 -14.242 -14.108 
5.10204 -12.781 -14.666 -15.611 -15.795 -15.539 -15.085 -14.269 -14.238 -14.108 
5.30612 -12.614 -14.585 -15.515 -15.726 -15.421 -14.993 -14.266 -14.201 -14.064 
5.51020 -12.436 -14.472 -15.419 -15.630 -15.352 -14.925 -14.209 -14.141 -13.995 
5.71429 -12.290 -14.355 -15.325 -15.523 -15.256 -14.828 -14.133 -14.094 -13.985 
5.91837 -12.123 -14.236 -15.250 -15.473 -15.177 -14.768 -14.114 -14.085 -13.908 
