# t[days] Lbol[erg/s]
1.22449 6.56280e+41
1.42857 6.56280e+41
1.63265 5.88492e+41
1.83673 5.12316e+41
2.04082 4.58273e+41
2.24490 4.04282e+41
2.44898 3.55029e+41
2.65306 3.13679e+41
2.85714 2.86498e+41
3.06122 2.58114e+41
3.26531 2.34002e+41
3.46939 2.13770e+41
3.67347 1.92006e+41
3.87755 1.76922e+41
4.08163 1.65547e+41
4.28571 1.52604e+41
4.48980 1.41378e+41
4.69388 1.31440e+41
4.89796 1.20804e+41
5.10204 1.12002e+41
5.30612 1.05452e+41
5.51020 9.57716e+40
5.71429 9.00616e+40
5.91837 8.44461e+40
