# t[days] Lbol[erg/s]
1.22449 1.92629e+41
1.42857 1.92629e+41
1.63265 1.60996e+41
1.83673 1.35399e+41
2.04082 1.19079e+41
2.24490 1.00037e+41
2.44898 8.85383e+40
2.65306 7.93608e+40
2.85714 7.13806e+40
3.06122 6.47428e+40
3.26531 5.88734e+40
3.46939 5.30838e+40
3.67347 4.90676e+40
3.87755 4.49815e+40
4.08163 4.16969e+40
4.28571 3.87126e+40
4.48980 3.57564e+40
4.69388 3.32068e+40
4.89796 3.04373e+40
5.10204 2.82795e+40
5.30612 2.67457e+40
5.51020 2.48196e+40
5.71429 2.30726e+40
5.91837 2.16111e+40
