# t[days] Lbol[erg/s]
1.22449 1.02790e+42
1.42857 1.02790e+42
1.63265 8.85706e+41
1.83673 7.99448e+41
2.04082 7.39195e+41
2.24490 6.68749e+41
2.44898 6.17970e+41
2.65306 5.71947e+41
2.85714 5.19778e+41
3.06122 4.68719e+41
3.26531 4.30868e+41
3.46939 3.89144e+41
3.67347 3.51540e+41
3.87755 3.20983e+41
4.08163 2.98375e+41
4.28571 2.68528e+41
4.48980 2.41330e+41
4.69388 2.22269e+41
4.89796 2.07821e+41
5.10204 1.91274e+41
5.30612 1.75818e+41
5.51020 1.63660e+41
5.71429 1.51079e+41
5.91837 1.40158e+41
