# t[days] u g r i z y J H K
1.22449 -14.665 -16.352 -17.030 -17.028 -16.652 -16.205 -15.208 -14.815 -14.644 
1.42857 -14.665 -16.352 -17.030 -17.028 -16.652 -16.205 -15.208 -14.840 -14.684 
1.63265 -14.398 -16.212 -16.948 -16.936 -16.521 -15.999 -15.085 -14.838 -14.673 
1.83673 -14.177 -16.093 -16.844 -16.850 -16.392 -15.926 -15.045 -14.838 -14.697 
2.04082 -13.918 -15.970 -16.722 -16.686 -16.274 -15.840 -15.030 -14.838 -14.734 
2.24490 -13.695 -15.787 -16.578 -16.584 -16.129 -15.769 -14.910 -14.875 -14.858 
2.44898 -13.453 -15.651 -16.450 -16.462 -15.988 -15.613 -14.910 -14.891 -14.858 
2.65306 -13.180 -15.460 -16.321 -16.327 -15.923 -15.518 -14.870 -14.891 -14.920 
2.85714 -12.872 -15.287 -16.161 -16.198 -15.797 -15.416 -14.838 -14.937 -15.030 
3.06122 -12.578 -15.113 -16.038 -16.091 -15.727 -15.365 -14.816 -14.961 -15.044 
3.26531 -12.317 -14.929 -15.888 -15.958 -15.603 -15.318 -14.810 -14.961 -15.044 
3.46939 -11.949 -14.747 -15.748 -15.814 -15.527 -15.151 -14.810 -14.976 -15.092 
3.67347 -11.703 -14.549 -15.601 -15.713 -15.467 -15.149 -14.750 -14.976 -15.097 
3.87755 -11.398 -14.342 -15.446 -15.582 -15.325 -14.963 -14.749 -14.982 -15.097 
4.08163 -11.046 -14.150 -15.303 -15.478 -15.242 -14.909 -14.709 -15.046 -15.112 
4.28571 -10.861 -13.940 -15.144 -15.373 -15.143 -14.896 -14.674 -14.982 -15.195 
4.48980 -10.361 -13.709 -14.950 -15.228 -15.049 -14.781 -14.622 -15.021 -15.232 
4.69388 -10.173 -13.501 -14.820 -15.091 -14.917 -14.762 -14.573 -14.950 -15.232 
4.89796 -9.875 -13.271 -14.605 -14.962 -14.890 -14.656 -14.533 -14.965 -15.212 
5.10204 -9.435 -13.067 -14.462 -14.818 -14.694 -14.580 -14.480 -14.952 -15.210 
5.30612 -9.205 -12.838 -14.266 -14.661 -14.601 -14.408 -14.371 -14.952 -15.196 
5.51020 -8.928 -12.627 -14.086 -14.526 -14.459 -14.294 -14.321 -14.903 -15.175 
5.71429 -8.407 -12.358 -13.901 -14.374 -14.307 -14.268 -14.173 -14.844 -15.167 
5.91837 -8.219 -12.102 -13.685 -14.206 -14.186 -14.066 -14.171 -14.791 -15.124 
