# t[days] u g r i z y J H K
1.22449 -15.498 -16.545 -16.893 -16.678 -16.223 -15.663 -14.750 -14.233 -13.852 
1.42857 -15.498 -16.545 -16.893 -16.816 -16.644 -16.247 -15.193 -14.922 -14.150 
1.63265 -15.260 -16.341 -16.805 -16.816 -16.662 -16.265 -15.258 -14.922 -14.317 
1.83673 -14.977 -16.180 -16.673 -16.794 -16.662 -16.265 -15.310 -14.850 -14.330 
2.04082 -14.740 -16.021 -16.566 -16.761 -16.617 -16.203 -15.310 -14.787 -14.456 
2.24490 -14.602 -15.902 -16.500 -16.738 -16.585 -16.124 -15.166 -14.732 -14.511 
2.44898 -14.505 -15.809 -16.439 -16.704 -16.470 -16.004 -15.082 -14.690 -14.511 
2.65306 -14.379 -15.738 -16.406 -16.636 -16.386 -15.979 -15.021 -14.611 -14.329 
2.85714 -14.220 -15.637 -16.332 -16.561 -16.339 -15.781 -14.908 -14.476 -14.290 
3.06122 -14.076 -15.563 -16.294 -16.491 -16.252 -15.670 -14.754 -14.426 -14.267 
3.26531 -13.920 -15.452 -16.199 -16.419 -16.114 -15.568 -14.678 -14.426 -14.199 
3.46939 -13.772 -15.352 -16.106 -16.325 -16.010 -15.455 -14.635 -14.363 -14.175 
3.67347 -13.591 -15.214 -16.045 -16.212 -15.890 -15.326 -14.512 -14.299 -14.069 
3.87755 -13.455 -15.112 -15.953 -16.112 -15.828 -15.295 -14.379 -14.298 -14.003 
4.08163 -13.230 -15.013 -15.846 -16.007 -15.718 -15.187 -14.345 -14.241 -13.960 
4.28571 -13.186 -14.911 -15.772 -15.966 -15.591 -15.015 -14.324 -14.183 -13.960 
4.48980 -12.975 -14.780 -15.690 -15.835 -15.515 -15.009 -14.300 -14.024 -13.905 
4.69388 -12.870 -14.703 -15.606 -15.765 -15.408 -14.861 -14.103 -13.937 -13.905 
4.89796 -12.737 -14.602 -15.498 -15.660 -15.272 -14.734 -14.055 -13.937 -13.811 
5.10204 -12.531 -14.489 -15.393 -15.576 -15.237 -14.724 -14.045 -13.946 -13.813 
5.30612 -12.353 -14.391 -15.324 -15.491 -15.163 -14.633 -13.881 -13.979 -13.813 
5.51020 -12.283 -14.283 -15.250 -15.409 -15.052 -14.581 -13.876 -13.979 -13.813 
5.71429 -12.070 -14.154 -15.134 -15.320 -14.980 -14.398 -13.843 -13.904 -13.780 
5.91837 -11.939 -14.102 -15.056 -15.208 -14.880 -14.369 -13.744 -13.786 -13.655 
