# t[days] Lbol[erg/s]
1.22449 1.20846e+42
1.42857 1.20846e+42
1.63265 1.15321e+42
1.83673 1.07786e+42
2.04082 9.94040e+41
2.24490 9.05940e+41
2.44898 8.35316e+41
2.65306 7.47284e+41
2.85714 6.83835e+41
3.06122 6.20989e+41
3.26531 5.77517e+41
3.46939 5.31156e+41
3.67347 4.73932e+41
3.87755 4.49427e+41
4.08163 4.12638e+41
4.28571 3.63889e+41
4.48980 3.57226e+41
4.69388 3.20623e+41
4.89796 3.03726e+41
5.10204 2.77077e+41
5.30612 2.55302e+41
5.51020 2.43520e+41
5.71429 2.22691e+41
5.91837 2.14005e+41
