# t[days] Lbol[erg/s]
1.22449 1.75214e+41
1.42857 1.75214e+41
1.63265 1.44095e+41
1.83673 1.22580e+41
2.04082 1.06383e+41
2.24490 9.39563e+40
2.44898 8.33025e+40
2.65306 7.47877e+40
2.85714 6.81552e+40
3.06122 6.17971e+40
3.26531 5.52343e+40
3.46939 5.18630e+40
3.67347 4.64476e+40
3.87755 4.35053e+40
4.08163 3.96715e+40
4.28571 3.67535e+40
4.48980 3.34212e+40
4.69388 3.15927e+40
4.89796 2.95018e+40
5.10204 2.70175e+40
5.30612 2.52688e+40
5.51020 2.34686e+40
5.71429 2.20089e+40
5.91837 2.04330e+40
