# t[days] Lbol[erg/s]
1.22449 8.68226e+41
1.42857 8.68226e+41
1.63265 8.05475e+41
1.83673 7.37069e+41
2.04082 6.76269e+41
2.24490 6.09962e+41
2.44898 5.52276e+41
2.65306 5.00191e+41
2.85714 4.40976e+41
3.06122 4.04772e+41
3.26531 3.60686e+41
3.46939 3.29231e+41
3.67347 2.95329e+41
3.87755 2.72100e+41
4.08163 2.49979e+41
4.28571 2.23987e+41
4.48980 2.11635e+41
4.69388 1.95052e+41
4.89796 1.82077e+41
5.10204 1.67569e+41
5.30612 1.51697e+41
5.51020 1.43777e+41
5.71429 1.36341e+41
5.91837 1.26056e+41
