# t[days] Lbol[erg/s]
1.22449 6.10032e+41
1.42857 6.10032e+41
1.63265 5.49499e+41
1.83673 4.91370e+41
2.04082 4.47175e+41
2.24490 3.94380e+41
2.44898 3.58076e+41
2.65306 3.17387e+41
2.85714 2.82215e+41
3.06122 2.58597e+41
3.26531 2.35488e+41
3.46939 2.12129e+41
3.67347 1.97330e+41
3.87755 1.79387e+41
4.08163 1.65123e+41
4.28571 1.51623e+41
4.48980 1.41001e+41
4.69388 1.31852e+41
4.89796 1.21626e+41
5.10204 1.13585e+41
5.30612 1.04616e+41
5.51020 1.00195e+41
5.71429 9.15907e+40
5.91837 8.58684e+40
