# t[days] Lbol[erg/s]
1.22449 4.12936e+41
1.42857 4.12936e+41
1.63265 3.54593e+41
1.83673 3.01603e+41
2.04082 2.65703e+41
2.24490 2.32302e+41
2.44898 2.03148e+41
2.65306 1.83838e+41
2.85714 1.66619e+41
3.06122 1.51215e+41
3.26531 1.37253e+41
3.46939 1.26356e+41
3.67347 1.15474e+41
3.87755 1.07207e+41
4.08163 9.71471e+40
4.28571 9.09770e+40
4.48980 8.44677e+40
4.69388 7.74406e+40
4.89796 7.25568e+40
5.10204 6.71508e+40
5.30612 6.33227e+40
5.51020 5.79509e+40
5.71429 5.34735e+40
5.91837 5.04375e+40
