# t[days] Lbol[erg/s]
1.22449 1.77971e+41
1.42857 1.77971e+41
1.63265 1.47048e+41
1.83673 1.23722e+41
2.04082 1.07197e+41
2.24490 9.51396e+40
2.44898 8.32054e+40
2.65306 7.58186e+40
2.85714 6.82703e+40
3.06122 6.12545e+40
3.26531 5.68194e+40
3.46939 5.13064e+40
3.67347 4.70017e+40
3.87755 4.26988e+40
4.08163 3.98839e+40
4.28571 3.68838e+40
4.48980 3.38931e+40
4.69388 3.15876e+40
4.89796 2.90733e+40
5.10204 2.72398e+40
5.30612 2.56748e+40
5.51020 2.36207e+40
5.71429 2.19912e+40
5.91837 2.05827e+40
