# t[days] Lbol[erg/s]
1.22449 1.59544e+40
1.42857 1.59544e+40
1.63265 1.35471e+40
1.83673 1.12806e+40
2.04082 1.03875e+40
2.24490 8.56781e+39
2.44898 7.93912e+39
2.65306 7.58436e+39
2.85714 6.05691e+39
3.06122 5.83720e+39
3.26531 5.31877e+39
3.46939 4.91247e+39
3.67347 4.75244e+39
3.87755 3.83020e+39
4.08163 3.77664e+39
4.28571 3.49423e+39
4.48980 3.19325e+39
4.69388 3.04957e+39
4.89796 2.78550e+39
5.10204 2.59766e+39
5.30612 2.32237e+39
5.51020 2.27541e+39
5.71429 2.12308e+39
5.91837 2.06321e+39
