# t[days] Lbol[erg/s]
1.22449 4.27165e+41
1.42857 4.27165e+41
1.63265 3.67465e+41
1.83673 3.15406e+41
2.04082 2.75317e+41
2.24490 2.38413e+41
2.44898 2.11706e+41
2.65306 1.90563e+41
2.85714 1.73273e+41
3.06122 1.53795e+41
3.26531 1.41146e+41
3.46939 1.30463e+41
3.67347 1.17020e+41
3.87755 1.06974e+41
4.08163 9.98994e+40
4.28571 9.29506e+40
4.48980 8.57372e+40
4.69388 7.95120e+40
4.89796 7.41211e+40
5.10204 6.93200e+40
5.30612 6.33353e+40
5.51020 5.84267e+40
5.71429 5.53822e+40
5.91837 5.15070e+40
