# t[days] Lbol[erg/s]
1.22449 6.44997e+41
1.42857 6.44997e+41
1.63265 5.73698e+41
1.83673 5.08599e+41
2.04082 4.51018e+41
2.24490 3.99064e+41
2.44898 3.51627e+41
2.65306 3.13085e+41
2.85714 2.85362e+41
3.06122 2.55535e+41
3.26531 2.30511e+41
3.46939 2.12902e+41
3.67347 1.92144e+41
3.87755 1.76753e+41
4.08163 1.63812e+41
4.28571 1.50713e+41
4.48980 1.40728e+41
4.69388 1.29944e+41
4.89796 1.19665e+41
5.10204 1.10006e+41
5.30612 1.03888e+41
5.51020 9.49585e+40
5.71429 8.94805e+40
5.91837 8.24341e+40
