# t[days] Lbol[erg/s]
1.22449 1.29683e+42
1.42857 1.29683e+42
1.63265 1.23645e+42
1.83673 1.13260e+42
2.04082 1.04172e+42
2.24490 9.40383e+41
2.44898 8.76144e+41
2.65306 7.73996e+41
2.85714 7.09514e+41
3.06122 6.44852e+41
3.26531 5.91650e+41
3.46939 5.42680e+41
3.67347 4.89308e+41
3.87755 4.51475e+41
4.08163 4.18951e+41
4.28571 3.70475e+41
4.48980 3.65417e+41
4.69388 3.24183e+41
4.89796 3.10989e+41
5.10204 2.75904e+41
5.30612 2.57187e+41
5.51020 2.45896e+41
5.71429 2.26373e+41
5.91837 2.13698e+41
