# t[days] Lbol[erg/s]
1.22449 1.40330e+40
1.42857 1.40330e+40
1.63265 1.20961e+40
1.83673 1.05968e+40
2.04082 9.20584e+39
2.24490 8.14069e+39
2.44898 7.27581e+39
2.65306 6.54699e+39
2.85714 5.84139e+39
3.06122 5.39336e+39
3.26531 4.85038e+39
3.46939 4.42409e+39
3.67347 3.99905e+39
3.87755 3.67393e+39
4.08163 3.41320e+39
4.28571 3.12923e+39
4.48980 2.85103e+39
4.69388 2.62090e+39
4.89796 2.45163e+39
5.10204 2.26994e+39
5.30612 2.08815e+39
5.51020 1.91956e+39
5.71429 1.78257e+39
5.91837 1.67372e+39
