# t[days] Lbol[erg/s]
1.22449 1.39639e+40
1.42857 1.39639e+40
1.63265 1.19203e+40
1.83673 1.05804e+40
2.04082 9.28130e+39
2.24490 8.15876e+39
2.44898 7.21925e+39
2.65306 6.54084e+39
2.85714 5.82933e+39
3.06122 5.30030e+39
3.26531 4.85825e+39
3.46939 4.50614e+39
3.67347 4.01224e+39
3.87755 3.59893e+39
4.08163 3.40891e+39
4.28571 3.11873e+39
4.48980 2.87422e+39
4.69388 2.65711e+39
4.89796 2.42500e+39
5.10204 2.26651e+39
5.30612 2.07750e+39
5.51020 1.95020e+39
5.71429 1.76798e+39
5.91837 1.63437e+39
