# t[days] Lbol[erg/s]
1.22449 1.44994e+40
1.42857 1.44994e+40
1.63265 1.25024e+40
1.83673 1.08432e+40
2.04082 9.60530e+39
2.24490 8.53888e+39
2.44898 7.62953e+39
2.65306 6.86738e+39
2.85714 6.34203e+39
3.06122 5.67000e+39
3.26531 5.13992e+39
3.46939 4.64929e+39
3.67347 4.26857e+39
3.87755 3.92986e+39
4.08163 3.63165e+39
4.28571 3.31092e+39
4.48980 3.10369e+39
4.69388 2.88867e+39
4.89796 2.60707e+39
5.10204 2.45177e+39
5.30612 2.24776e+39
5.51020 2.10612e+39
5.71429 1.96857e+39
5.91837 1.82553e+39
