# t[days] u g r i z y J H K
1.22449 -14.919 -16.494 -17.208 -17.299 -16.978 -16.585 -15.661 -15.173 -14.889 
1.42857 -14.919 -16.494 -17.208 -17.299 -16.978 -16.585 -15.661 -15.173 -14.974 
1.63265 -14.798 -16.437 -17.158 -17.273 -16.931 -16.488 -15.642 -15.198 -14.974 
1.83673 -14.572 -16.327 -17.090 -17.210 -16.887 -16.380 -15.549 -15.192 -14.974 
2.04082 -14.331 -16.237 -17.045 -17.130 -16.759 -16.280 -15.441 -15.192 -15.014 
2.24490 -14.203 -16.110 -16.924 -17.037 -16.709 -16.182 -15.368 -15.171 -15.022 
2.44898 -13.923 -15.984 -16.837 -16.912 -16.525 -16.064 -15.282 -15.094 -15.022 
2.65306 -13.700 -15.861 -16.723 -16.823 -16.433 -16.009 -15.159 -15.154 -15.033 
2.85714 -13.509 -15.687 -16.610 -16.690 -16.333 -15.815 -15.121 -15.154 -15.096 
3.06122 -13.273 -15.551 -16.472 -16.586 -16.221 -15.806 -15.118 -15.164 -15.105 
3.26531 -13.003 -15.407 -16.357 -16.478 -16.078 -15.718 -15.080 -15.164 -15.105 
3.46939 -12.859 -15.257 -16.232 -16.352 -15.986 -15.602 -15.060 -15.134 -15.105 
3.67347 -12.557 -15.116 -16.119 -16.257 -15.896 -15.594 -15.038 -15.103 -15.237 
3.87755 -12.340 -14.976 -16.006 -16.150 -15.842 -15.453 -14.986 -15.075 -15.237 
4.08163 -12.069 -14.820 -15.884 -16.042 -15.738 -15.381 -14.958 -15.075 -15.237 
4.28571 -11.884 -14.644 -15.750 -15.927 -15.660 -15.365 -14.890 -15.075 -15.233 
4.48980 -11.577 -14.486 -15.645 -15.822 -15.541 -15.232 -14.890 -15.084 -15.252 
4.69388 -11.410 -14.299 -15.497 -15.700 -15.477 -15.168 -14.890 -15.042 -15.217 
4.89796 -11.095 -14.123 -15.360 -15.610 -15.371 -15.086 -14.769 -15.051 -15.218 
5.10204 -10.792 -13.975 -15.220 -15.491 -15.303 -14.988 -14.763 -15.051 -15.218 
5.30612 -10.590 -13.787 -15.078 -15.402 -15.208 -14.950 -14.718 -15.051 -15.234 
5.51020 -10.430 -13.661 -14.943 -15.256 -15.132 -14.875 -14.699 -15.047 -15.234 
5.71429 -10.018 -13.463 -14.819 -15.154 -14.989 -14.758 -14.644 -15.042 -15.221 
5.91837 -10.000 -13.297 -14.671 -15.071 -14.912 -14.629 -14.590 -15.001 -15.220 
