# t[days] Lbol[erg/s]
1.22449 6.60272e+41
1.42857 6.60272e+41
1.63265 5.78152e+41
1.83673 5.03828e+41
2.04082 4.30900e+41
2.24490 3.82514e+41
2.44898 3.38523e+41
2.65306 3.02746e+41
2.85714 2.75774e+41
3.06122 2.48717e+41
3.26531 2.24661e+41
3.46939 2.05776e+41
3.67347 1.86938e+41
3.87755 1.73233e+41
4.08163 1.59917e+41
4.28571 1.46646e+41
4.48980 1.36538e+41
4.69388 1.25835e+41
4.89796 1.17616e+41
5.10204 1.06712e+41
5.30612 9.99086e+40
5.51020 9.44558e+40
5.71429 8.81243e+40
5.91837 8.26617e+40
