# t[days] u g r i z y J H K
1.22449 -14.596 -15.552 -15.775 -15.719 -15.621 -15.568 -14.914 -14.139 -13.814 
1.42857 -14.596 -15.552 -15.775 -15.719 -15.753 -15.705 -14.914 -14.155 -13.904 
1.63265 -14.448 -15.486 -15.698 -15.712 -15.753 -15.705 -14.909 -14.252 -13.904 
1.83673 -14.318 -15.419 -15.586 -15.683 -15.784 -15.703 -14.891 -14.269 -14.116 
2.04082 -14.213 -15.317 -15.500 -15.638 -15.748 -15.682 -14.820 -14.269 -14.162 
2.24490 -14.028 -15.222 -15.414 -15.573 -15.705 -15.630 -14.779 -14.277 -14.169 
2.44898 -13.892 -15.122 -15.278 -15.515 -15.660 -15.586 -14.775 -14.299 -14.169 
2.65306 -13.661 -14.963 -15.213 -15.415 -15.601 -15.460 -14.631 -14.284 -14.182 
2.85714 -13.526 -14.849 -15.107 -15.378 -15.523 -15.403 -14.590 -14.284 -14.182 
3.06122 -13.318 -14.695 -15.038 -15.302 -15.451 -15.334 -14.580 -14.155 -14.211 
3.26531 -13.079 -14.584 -14.910 -15.198 -15.344 -15.306 -14.554 -14.155 -14.182 
3.46939 -12.897 -14.470 -14.849 -15.165 -15.323 -15.209 -14.515 -14.192 -14.167 
3.67347 -12.667 -14.320 -14.746 -15.067 -15.215 -15.119 -14.444 -14.192 -14.167 
3.87755 -12.464 -14.185 -14.671 -15.001 -15.159 -15.028 -14.412 -14.155 -14.167 
4.08163 -12.284 -14.049 -14.590 -14.963 -15.083 -14.945 -14.412 -14.155 -14.181 
4.28571 -12.045 -13.891 -14.441 -14.857 -14.996 -14.903 -14.327 -14.166 -14.193 
4.48980 -11.849 -13.778 -14.408 -14.765 -14.907 -14.894 -14.325 -14.180 -14.193 
4.69388 -11.574 -13.639 -14.284 -14.692 -14.863 -14.792 -14.279 -14.182 -14.193 
4.89796 -11.387 -13.484 -14.221 -14.605 -14.793 -14.704 -14.275 -14.182 -14.183 
5.10204 -11.090 -13.271 -14.062 -14.501 -14.717 -14.668 -14.198 -14.173 -14.198 
5.30612 -10.743 -13.131 -13.968 -14.454 -14.611 -14.562 -14.162 -14.119 -14.217 
5.51020 -10.529 -13.062 -13.903 -14.368 -14.556 -14.526 -14.157 -14.119 -14.217 
5.71429 -10.160 -12.738 -13.757 -14.301 -14.481 -14.430 -14.102 -14.054 -14.170 
5.91837 -10.110 -12.718 -13.698 -14.206 -14.421 -14.421 -14.044 -14.022 -14.081 
