# t[days] Lbol[erg/s]
1.22449 1.54651e+41
1.42857 1.54651e+41
1.63265 1.31174e+41
1.83673 1.12826e+41
2.04082 9.96978e+40
2.24490 8.72689e+40
2.44898 7.81492e+40
2.65306 7.07925e+40
2.85714 6.40742e+40
3.06122 5.75291e+40
3.26531 5.28787e+40
3.46939 4.77385e+40
3.67347 4.41157e+40
3.87755 4.07211e+40
4.08163 3.71276e+40
4.28571 3.42145e+40
4.48980 3.13873e+40
4.69388 2.94336e+40
4.89796 2.71135e+40
5.10204 2.52546e+40
5.30612 2.32603e+40
5.51020 2.18729e+40
5.71429 2.03757e+40
5.91837 1.89427e+40
