# t[days] u g r i z y J H K
1.22449 -14.731 -16.226 -16.886 -16.988 -16.677 -16.257 -15.214 -14.731 -14.379 
1.42857 -14.731 -16.226 -16.886 -16.988 -16.677 -16.257 -15.214 -14.731 -14.404 
1.63265 -14.559 -16.142 -16.841 -16.917 -16.529 -16.078 -15.132 -14.725 -14.404 
1.83673 -14.364 -16.028 -16.773 -16.845 -16.416 -15.893 -15.047 -14.672 -14.404 
2.04082 -14.185 -15.939 -16.674 -16.751 -16.353 -15.865 -14.818 -14.666 -14.501 
2.24490 -14.000 -15.812 -16.588 -16.624 -16.183 -15.708 -14.742 -14.646 -14.503 
2.44898 -13.760 -15.686 -16.464 -16.514 -16.139 -15.610 -14.742 -14.646 -14.535 
2.65306 -13.540 -15.540 -16.351 -16.393 -16.001 -15.507 -14.742 -14.646 -14.539 
2.85714 -13.345 -15.406 -16.245 -16.276 -15.858 -15.440 -14.688 -14.544 -14.539 
3.06122 -13.097 -15.279 -16.141 -16.141 -15.745 -15.324 -14.623 -14.544 -14.539 
3.26531 -12.855 -15.106 -16.019 -16.026 -15.698 -15.234 -14.568 -14.593 -14.576 
3.46939 -12.648 -14.993 -15.898 -15.949 -15.556 -15.175 -14.539 -14.593 -14.612 
3.67347 -12.476 -14.846 -15.772 -15.844 -15.465 -15.025 -14.533 -14.618 -14.593 
3.87755 -12.319 -14.699 -15.659 -15.732 -15.383 -14.970 -14.468 -14.592 -14.642 
4.08163 -11.982 -14.536 -15.548 -15.663 -15.280 -14.960 -14.435 -14.618 -14.747 
4.28571 -11.804 -14.383 -15.416 -15.522 -15.214 -14.913 -14.408 -14.594 -14.747 
4.48980 -11.663 -14.247 -15.288 -15.432 -15.116 -14.801 -14.385 -14.613 -14.732 
4.69388 -11.247 -14.100 -15.165 -15.331 -15.050 -14.771 -14.361 -14.594 -14.732 
4.89796 -11.171 -13.935 -15.069 -15.226 -14.969 -14.653 -14.315 -14.574 -14.732 
5.10204 -10.889 -13.756 -14.938 -15.131 -14.879 -14.595 -14.287 -14.574 -14.681 
5.30612 -10.622 -13.615 -14.791 -15.007 -14.748 -14.513 -14.250 -14.560 -14.681 
5.51020 -10.468 -13.447 -14.660 -14.950 -14.707 -14.497 -14.241 -14.566 -14.712 
5.71429 -10.235 -13.293 -14.541 -14.795 -14.640 -14.361 -14.182 -14.549 -14.734 
5.91837 -9.907 -13.111 -14.386 -14.692 -14.567 -14.291 -14.158 -14.539 -14.734 
