# t[days] Lbol[erg/s]
1.22449 1.51060e+41
1.42857 1.51060e+41
1.63265 1.29175e+41
1.83673 1.11590e+41
2.04082 9.77809e+40
2.24490 8.81199e+40
2.44898 7.90189e+40
2.65306 7.03109e+40
2.85714 6.43625e+40
3.06122 5.88162e+40
3.26531 5.34574e+40
3.46939 4.85811e+40
3.67347 4.54970e+40
3.87755 4.02774e+40
4.08163 3.74171e+40
4.28571 3.48117e+40
4.48980 3.21390e+40
4.69388 2.94836e+40
4.89796 2.75844e+40
5.10204 2.53911e+40
5.30612 2.41435e+40
5.51020 2.23673e+40
5.71429 2.06925e+40
5.91837 1.95638e+40
