# t[days] Lbol[erg/s]
1.22449 6.61292e+41
1.42857 6.61292e+41
1.63265 5.88918e+41
1.83673 5.18501e+41
2.04082 4.62564e+41
2.24490 4.06507e+41
2.44898 3.56119e+41
2.65306 3.17358e+41
2.85714 2.87581e+41
3.06122 2.59527e+41
3.26531 2.33175e+41
3.46939 2.16632e+41
3.67347 1.93885e+41
3.87755 1.77355e+41
4.08163 1.64992e+41
4.28571 1.54206e+41
4.48980 1.41119e+41
4.69388 1.31336e+41
4.89796 1.18089e+41
5.10204 1.13749e+41
5.30612 1.03557e+41
5.51020 9.80186e+40
5.71429 9.03792e+40
5.91837 8.28735e+40
