# t[days] Lbol[erg/s]
1.22449 6.53276e+41
1.42857 6.53276e+41
1.63265 5.75688e+41
1.83673 4.98996e+41
2.04082 4.28599e+41
2.24490 3.73857e+41
2.44898 3.41288e+41
2.65306 3.03933e+41
2.85714 2.65453e+41
3.06122 2.49988e+41
3.26531 2.21469e+41
3.46939 2.08587e+41
3.67347 1.86169e+41
3.87755 1.72465e+41
4.08163 1.60734e+41
4.28571 1.41508e+41
4.48980 1.40026e+41
4.69388 1.23950e+41
4.89796 1.19211e+41
5.10204 1.08091e+41
5.30612 9.76985e+40
5.51020 9.30219e+40
5.71429 8.90602e+40
5.91837 8.19044e+40
