# t[days] u g r i z y J H K
1.22449 -15.213 -16.291 -16.714 -16.479 -15.925 -15.523 -14.751 -14.390 -13.551 
1.42857 -15.213 -16.291 -16.714 -16.681 -16.325 -16.024 -15.247 -14.622 -14.071 
1.63265 -15.041 -16.190 -16.677 -16.681 -16.384 -16.195 -15.326 -14.918 -14.166 
1.83673 -14.800 -16.037 -16.567 -16.652 -16.457 -16.229 -15.370 -14.918 -14.319 
2.04082 -14.567 -15.870 -16.470 -16.587 -16.457 -16.229 -15.356 -14.716 -14.537 
2.24490 -14.468 -15.784 -16.370 -16.530 -16.355 -16.108 -15.356 -14.706 -14.319 
2.44898 -14.350 -15.680 -16.323 -16.470 -16.311 -16.062 -15.178 -14.641 -14.358 
2.65306 -14.198 -15.582 -16.241 -16.396 -16.209 -15.972 -15.078 -14.631 -14.295 
2.85714 -14.048 -15.536 -16.196 -16.356 -16.181 -15.895 -14.990 -14.477 -14.266 
3.06122 -13.899 -15.414 -16.141 -16.274 -16.066 -15.856 -14.960 -14.477 -14.266 
3.26531 -13.747 -15.324 -16.052 -16.192 -15.982 -15.782 -14.799 -14.477 -14.266 
3.46939 -13.620 -15.225 -15.976 -16.109 -15.913 -15.598 -14.735 -14.364 -14.143 
3.67347 -13.451 -15.090 -15.863 -15.982 -15.795 -15.567 -14.598 -14.326 -14.070 
3.87755 -13.260 -15.011 -15.780 -15.917 -15.730 -15.450 -14.519 -14.310 -14.070 
4.08163 -13.104 -14.888 -15.685 -15.839 -15.593 -15.325 -14.467 -14.201 -13.982 
4.28571 -12.989 -14.788 -15.624 -15.745 -15.570 -15.261 -14.356 -14.188 -13.928 
4.48980 -12.887 -14.689 -15.524 -15.652 -15.445 -15.169 -14.341 -14.081 -13.928 
4.69388 -12.708 -14.596 -15.438 -15.570 -15.368 -15.058 -14.264 -14.050 -13.928 
4.89796 -12.556 -14.468 -15.334 -15.470 -15.267 -15.014 -14.189 -13.993 -13.879 
5.10204 -12.451 -14.374 -15.249 -15.430 -15.185 -14.906 -14.146 -13.979 -13.879 
5.30612 -12.213 -14.256 -15.137 -15.300 -15.123 -14.815 -14.057 -13.941 -13.884 
5.51020 -12.095 -14.180 -15.099 -15.217 -15.039 -14.741 -13.986 -13.927 -13.884 
5.71429 -12.009 -14.082 -14.993 -15.164 -14.963 -14.672 -13.947 -13.927 -13.856 
5.91837 -11.820 -13.970 -14.924 -15.068 -14.872 -14.598 -13.934 -13.844 -13.768 
