# t[days] u g r i z y J H K
1.22449 -14.606 -16.295 -17.006 -17.023 -16.614 -16.155 -15.244 -14.625 -14.639 
1.42857 -14.606 -16.295 -17.006 -17.023 -16.614 -16.155 -15.244 -14.788 -14.823 
1.63265 -14.439 -16.186 -16.927 -16.923 -16.540 -16.055 -15.151 -14.788 -14.656 
1.83673 -14.210 -16.075 -16.828 -16.800 -16.424 -15.937 -15.137 -14.808 -14.776 
2.04082 -13.997 -15.943 -16.687 -16.679 -16.252 -15.852 -14.999 -14.864 -14.682 
2.24490 -13.758 -15.775 -16.571 -16.530 -16.182 -15.798 -14.926 -14.808 -14.776 
2.44898 -13.478 -15.618 -16.426 -16.456 -16.042 -15.589 -14.926 -14.872 -14.784 
2.65306 -13.280 -15.466 -16.271 -16.319 -15.913 -15.560 -14.926 -14.881 -14.975 
2.85714 -12.957 -15.282 -16.173 -16.202 -15.841 -15.468 -14.876 -14.987 -15.060 
3.06122 -12.609 -15.101 -16.005 -16.040 -15.742 -15.311 -14.844 -14.946 -15.060 
3.26531 -12.321 -14.937 -15.879 -15.924 -15.644 -15.301 -14.833 -15.006 -15.053 
3.46939 -11.919 -14.736 -15.749 -15.817 -15.574 -15.225 -14.833 -15.019 -15.053 
3.67347 -11.660 -14.526 -15.565 -15.696 -15.433 -15.169 -14.768 -15.019 -15.106 
3.87755 -11.337 -14.332 -15.424 -15.575 -15.326 -15.065 -14.768 -15.019 -15.150 
4.08163 -11.029 -14.120 -15.292 -15.439 -15.257 -14.936 -14.688 -14.983 -15.179 
4.28571 -10.828 -13.918 -15.120 -15.367 -15.174 -14.929 -14.676 -14.981 -15.209 
4.48980 -10.263 -13.719 -14.949 -15.202 -15.049 -14.817 -14.647 -14.976 -15.212 
4.69388 -10.083 -13.488 -14.786 -15.083 -14.983 -14.719 -14.607 -14.981 -15.212 
4.89796 -9.743 -13.271 -14.579 -14.952 -14.862 -14.709 -14.557 -14.976 -15.202 
5.10204 -9.345 -13.004 -14.426 -14.814 -14.761 -14.541 -14.500 -14.950 -15.184 
5.30612 -9.220 -12.790 -14.248 -14.672 -14.609 -14.441 -14.396 -14.946 -15.184 
5.51020 -8.456 -12.510 -14.017 -14.489 -14.431 -14.324 -14.335 -14.859 -15.155 
5.71429 -8.343 -12.319 -13.881 -14.342 -14.302 -14.289 -14.308 -14.843 -15.116 
5.91837 -8.001 -12.045 -13.652 -14.170 -14.150 -14.118 -14.192 -14.755 -15.116 
