# t[days] Lbol[erg/s]
1.22449 8.37656e+41
1.42857 8.37656e+41
1.63265 7.64698e+41
1.83673 6.72866e+41
2.04082 5.95203e+41
2.24490 5.32725e+41
2.44898 4.75293e+41
2.65306 4.23607e+41
2.85714 3.85764e+41
3.06122 3.45529e+41
3.26531 3.15674e+41
3.46939 2.86804e+41
3.67347 2.61670e+41
3.87755 2.42075e+41
4.08163 2.21953e+41
4.28571 2.00921e+41
4.48980 1.87551e+41
4.69388 1.76339e+41
4.89796 1.63043e+41
5.10204 1.49438e+41
5.30612 1.41085e+41
5.51020 1.27546e+41
5.71429 1.21996e+41
5.91837 1.13155e+41
