# t[days] Lbol[erg/s]
0.51724 5.25661e+41
1.03448 7.91470e+41
1.55172 7.91470e+41
2.06897 5.40247e+41
2.58621 3.64385e+41
3.10345 2.60536e+41
3.62069 1.92655e+41
4.13793 1.41525e+41
4.65517 1.09965e+41
5.17241 8.58239e+40
5.68966 6.79039e+40
6.20690 5.51286e+40
6.72414 4.56992e+40
7.24138 3.83061e+40
7.75862 3.25959e+40
8.27586 2.86717e+40
8.79310 2.48282e+40
9.31034 2.19498e+40
9.82759 1.93122e+40
10.34483 1.69916e+40
10.86207 1.49498e+40
11.37931 1.31533e+40
11.89655 1.15727e+40
12.41379 1.01821e+40
12.93103 8.95857e+39
13.44828 7.88207e+39
13.96552 6.93492e+39
14.48276 6.10158e+39
15.00000 5.36838e+39
