# t[days] Lbol[erg/s]
0.51724 3.95246e+41
1.03448 9.53960e+41
1.55172 9.53960e+41
2.06897 4.84562e+41
2.58621 2.01449e+41
3.10345 9.58582e+40
3.62069 5.97880e+40
4.13793 4.44475e+40
4.65517 3.83116e+40
5.17241 3.23800e+40
5.68966 2.84319e+40
6.20690 2.72815e+40
6.72414 2.60316e+40
7.24138 2.29423e+40
7.75862 2.18564e+40
8.27586 2.01212e+40
8.79310 1.77849e+40
9.31034 1.61227e+40
9.82759 1.41742e+40
10.34483 1.24613e+40
10.86207 1.09554e+40
11.37931 9.63141e+39
11.89655 8.46746e+39
12.41379 7.44417e+39
12.93103 6.54454e+39
13.44828 5.75364e+39
13.96552 5.05832e+39
14.48276 4.44702e+39
15.00000 3.90960e+39
