# t[days] Lbol[erg/s]
0.51724 2.78648e+41
1.03448 4.91524e+41
1.55172 4.91524e+41
2.06897 3.34404e+41
2.58621 2.07892e+41
3.10345 9.79049e+40
3.62069 4.83466e+40
4.13793 2.44437e+40
4.65517 1.29776e+40
5.17241 7.11202e+39
5.68966 4.07626e+39
6.20690 2.67999e+39
6.72414 1.63142e+39
7.24138 1.04660e+39
7.75862 6.30709e+38
8.27586 4.21401e+38
8.79310 2.91311e+38
9.31034 1.80164e+38
9.82759 1.16560e+38
10.34483 7.54101e+37
10.86207 4.87876e+37
11.37931 3.15639e+37
11.89655 2.04207e+37
12.41379 1.32115e+37
12.93103 8.54735e+36
13.44828 5.52983e+36
13.96552 3.57761e+36
14.48276 2.31458e+36
15.00000 1.49745e+36
