# t[days] Lbol[erg/s]
0.51724 5.59976e+41
1.03448 1.71502e+42
1.55172 1.71502e+42
2.06897 1.44768e+42
2.58621 9.07552e+41
3.10345 5.59081e+41
3.62069 3.46271e+41
4.13793 2.21550e+41
4.65517 1.31969e+41
5.17241 7.39907e+40
5.68966 3.97421e+40
6.20690 2.31578e+40
6.72414 1.49804e+40
7.24138 1.22435e+40
7.75862 1.05803e+40
8.27586 9.40320e+39
8.79310 8.37704e+39
9.31034 7.15036e+39
9.82759 6.22666e+39
10.34483 5.42229e+39
10.86207 4.72183e+39
11.37931 4.11185e+39
11.89655 3.58068e+39
12.41379 3.11812e+39
12.93103 2.71531e+39
13.44828 2.36454e+39
13.96552 2.05909e+39
14.48276 1.79309e+39
15.00000 1.56146e+39
