# t[days] Lbol[erg/s]
0.51724 5.31634e+41
1.03448 9.14439e+41
1.55172 9.14439e+41
2.06897 6.72470e+41
2.58621 4.51679e+41
3.10345 3.03599e+41
3.62069 2.09018e+41
4.13793 1.46631e+41
4.65517 1.10908e+41
5.17241 8.54654e+40
5.68966 6.88955e+40
6.20690 5.57316e+40
6.72414 4.70437e+40
7.24138 4.02501e+40
7.75862 3.49458e+40
8.27586 3.09407e+40
8.79310 2.68354e+40
9.31034 2.36584e+40
9.82759 2.12564e+40
10.34483 1.90982e+40
10.86207 1.71592e+40
11.37931 1.54170e+40
11.89655 1.38517e+40
12.41379 1.24454e+40
12.93103 1.11818e+40
13.44828 1.00465e+40
13.96552 9.02649e+39
14.48276 8.11003e+39
15.00000 7.28662e+39
