# t[days] u g r i z y J H K
0.51724 -14.409 -14.833 -15.100 -15.217 -15.328 -15.054 -14.810 -14.861 -14.163 
1.03448 -14.409 -15.394 -16.198 -16.462 -16.495 -16.506 -16.330 -15.902 -15.659 
1.55172 -14.147 -15.394 -16.198 -16.462 -16.495 -16.506 -16.356 -16.147 -15.989 
2.06897 -12.824 -14.564 -15.606 -16.005 -16.292 -16.392 -16.356 -16.147 -15.989 
2.58621 -11.724 -13.681 -14.924 -15.640 -15.998 -16.092 -16.132 -16.028 -15.896 
3.10345 -10.676 -12.803 -14.233 -15.159 -15.661 -15.917 -15.942 -15.885 -15.676 
3.62069 -9.472 -12.119 -13.729 -14.770 -15.377 -15.635 -15.759 -15.786 -15.589 
4.13793 -8.613 -11.319 -13.172 -14.406 -15.027 -15.366 -15.587 -15.578 -15.538 
4.65517 -7.395 -10.755 -12.792 -14.002 -14.735 -15.067 -15.399 -15.460 -15.412 
5.17241 -6.428 -10.150 -12.170 -13.489 -14.327 -14.713 -15.108 -15.289 -15.247 
5.68966 -6.177 -9.505 -11.604 -12.976 -13.900 -14.354 -14.890 -15.048 -15.108 
6.20690 -5.600 -8.977 -11.027 -12.561 -13.524 -13.959 -14.599 -14.900 -14.956 
6.72414 -3.797 -8.095 -10.727 -12.202 -13.054 -13.625 -14.286 -14.642 -14.805 
7.24138 -2.322 -7.129 -9.916 -11.622 -12.645 -13.242 -14.011 -14.413 -14.605 
7.75862 -1.166 -7.067 -9.166 -11.169 -12.242 -12.812 -13.627 -14.224 -14.357 
8.27586 -1.035 -6.308 -8.651 -10.703 -11.662 -12.462 -13.307 -13.917 -14.165 
8.79310 1.193 -5.766 -8.261 -10.239 -11.472 -11.923 -12.985 -13.623 -14.075 
9.31034 2.552 -5.133 -7.490 -9.638 -10.871 -11.497 -12.717 -13.401 -13.772 
9.82759 3.910 -4.376 -7.435 -9.187 -10.762 -11.199 -12.367 -13.141 -13.576 
10.34483 5.269 -3.402 -6.154 -8.889 -9.901 -10.709 -12.005 -12.926 -13.313 
10.86207 6.628 -1.650 -6.076 -8.808 -9.436 -10.324 -11.585 -12.595 -13.083 
11.37931 7.986 1.294 -4.954 -7.839 -9.223 -9.849 -11.304 -12.211 -12.975 
11.89655 9.345 2.706 -4.123 -6.778 -8.911 -9.518 -11.062 -11.982 -12.651 
12.41379 10.704 4.118 -2.756 -6.778 -7.654 -9.013 -10.569 -11.803 -12.448 
12.93103 12.062 5.530 -1.846 -6.778 -7.654 -8.889 -10.052 -11.677 -12.326 
13.44828 13.421 6.942 -1.846 -5.552 -7.483 -8.157 -9.911 -11.367 -11.948 
13.96552 14.779 8.354 -1.006 -5.338 -6.079 -7.983 -9.649 -10.910 -11.763 
14.48276 16.138 9.766 -0.157 -4.544 -6.010 -7.466 -9.058 -10.654 -11.548 
15.00000 16.138 9.766 0.000 -3.771 -5.391 -6.632 -9.039 -10.164 -11.192 
