# t[days] Lbol[erg/s]
0.51724 4.58309e+41
1.03448 9.71789e+41
1.55172 9.71789e+41
2.06897 7.37452e+41
2.58621 5.23821e+41
3.10345 3.66251e+41
3.62069 2.54661e+41
4.13793 1.87137e+41
4.65517 1.39680e+41
5.17241 1.08403e+41
5.68966 8.71621e+40
6.20690 7.16583e+40
6.72414 5.93277e+40
7.24138 4.99769e+40
7.75862 4.28476e+40
8.27586 3.78962e+40
8.79310 3.29537e+40
9.31034 2.94278e+40
9.82759 2.59201e+40
10.34483 2.28306e+40
10.86207 2.01093e+40
11.37931 1.77123e+40
11.89655 1.56011e+40
12.41379 1.37415e+40
12.93103 1.21036e+40
13.44828 1.06609e+40
13.96552 9.39016e+39
14.48276 8.27089e+39
15.00000 7.28504e+39
